Date,Open,High,Low,Close,Adj Close,Volume
2011-07-11,132.750000,133.179993,131.660004,131.970001,108.102150,195918600
2011-07-12,131.690002,132.779999,131.360001,131.399994,107.635223,214675700
2011-07-13,132.089996,133.220001,131.520004,131.839996,107.995659,204062600
2011-07-14,132.169998,132.779999,130.679993,130.929993,107.250229,226111800
2011-07-15,131.660004,131.869995,130.770004,131.690002,107.872772,220012800
2011-07-18,131.080002,131.279999,129.630005,130.610001,106.988136,196872100
2011-07-19,131.339996,132.889999,131.309998,132.729996,108.724686,166554900
2011-07-20,133.070007,133.149994,132.419998,132.649994,108.659172,137145400
2011-07-21,133.399994,134.820007,132.669998,134.490005,110.166397,245246300
2011-07-22,134.520004,134.720001,133.759995,134.580002,110.240128,126019400
2011-07-25,133.300003,134.490005,133.160004,133.830002,109.625771,136653800
2011-07-26,133.740005,133.960007,133.029999,133.330002,109.216179,131278200
2011-07-27,132.589996,132.630005,130.429993,130.600006,106.979927,249020100
2011-07-28,130.600006,131.770004,130.009995,130.220001,106.668655,207939900
2011-07-29,128.910004,130.550003,127.970001,129.330002,105.939606,307038400
2011-08-01,130.839996,130.960007,127.529999,128.779999,105.489098,325790900
2011-08-02,127.809998,128.500000,125.489998,125.489998,102.794121,346653800
2011-08-03,125.660004,126.309998,123.529999,126.169998,103.351112,370830800
2011-08-04,124.419998,124.620003,120.059998,120.260002,98.509995,520721800
2011-08-05,121.760002,122.070000,116.860001,120.080002,98.362572,655619200
2011-08-08,116.910004,120.120003,112.019997,112.260002,91.956848,702263900
2011-08-09,114.070000,117.639999,110.269997,117.480003,96.232780,717828700
2011-08-10,115.260002,116.279999,111.949997,112.290001,91.981438,662607400
2011-08-11,113.260002,118.919998,112.320000,117.330002,96.109901,487979700
2011-08-12,118.400002,119.209999,117.279999,118.120003,96.757042,313731600
2011-08-15,119.190002,120.739998,119.000000,120.620003,98.804886,258810600
2011-08-16,119.470001,120.690002,118.309998,119.589996,97.961174,294095200
2011-08-17,120.250000,121.199997,118.720001,119.669998,98.026711,238201100
2011-08-18,116.500000,119.709999,113.389999,114.510002,93.799950,512956300
2011-08-19,112.959999,115.879997,112.500000,112.639999,92.268127,428281300
2011-08-22,115.169998,115.230003,112.410004,112.730003,92.341858,275090600
2011-08-23,113.150002,116.570000,112.580002,116.440002,95.380859,331136600
2011-08-24,116.190002,118.239998,115.919998,118.080002,96.724258,246869700
2011-08-25,118.730003,119.400002,115.870003,116.279999,95.249809,312365400
2011-08-26,115.690002,118.510002,113.849998,117.970001,96.634171,314495900
2011-08-29,119.559998,121.430000,118.059998,121.360001,99.411064,190977200
2011-08-30,120.830002,122.430000,119.260002,121.680000,99.673180,241315700
2011-08-31,122.459999,123.510002,121.300003,122.220001,100.115524,301828400
2011-09-01,122.290001,123.400002,120.779999,120.940002,99.067001,254585900
2011-09-02,118.419998,120.870003,117.430000,117.849998,96.535873,255517200
2011-09-06,114.389999,117.160004,114.379997,116.989998,95.831413,285130500
2011-09-07,118.760002,120.339996,118.360001,120.290001,98.534584,209803200
2011-09-08,119.570000,120.940002,118.769997,119.040001,97.510635,250568200
2011-09-09,117.680000,119.059998,115.279999,115.919998,94.954918,380195100
2011-09-12,114.470001,116.760002,114.050003,116.669998,95.569283,305793500
2011-09-13,117.050003,118.180000,116.220001,117.739998,96.445740,272514700
2011-09-14,118.339996,120.800003,116.720001,119.370003,97.780975,319389500
2011-09-15,120.650002,121.470001,119.400002,121.430000,99.468399,326777200
2011-09-16,121.290001,121.970001,120.320000,121.519997,100.057106,284528300
2011-09-19,119.529999,120.930000,118.720001,120.309998,99.060806,241517000
2011-09-20,120.820000,121.989998,120.010002,120.169998,98.945541,218932200
2011-09-21,120.230003,120.599998,116.440002,116.629997,96.030800,316251300
2011-09-22,113.250000,114.209999,111.300003,112.860001,92.926651,513911300
2011-09-23,112.110001,114.160004,112.019997,113.540001,93.486534,307242500
2011-09-26,114.610001,116.400002,112.980003,116.239998,95.709671,260673700
2011-09-27,118.529999,119.559998,116.839996,117.540001,96.780067,311753900
2011-09-28,117.779999,118.489998,114.970001,115.139999,94.803932,286696800
2011-09-29,117.050003,117.629997,113.930000,116.050003,95.553223,298108900
2011-09-30,114.449997,115.449997,113.070000,113.150002,93.165451,288392300
2011-10-03,112.489998,113.949997,109.809998,109.930000,90.514130,365136800
2011-10-04,108.349998,112.580002,107.430000,112.339996,92.498482,459177500
2011-10-05,112.620003,114.720001,111.580002,114.419998,94.211113,284108000
2011-10-06,114.360001,116.660004,113.510002,116.489998,95.915512,257800800
2011-10-07,117.169998,117.250000,115.059998,115.709999,95.273293,312657900
2011-10-10,117.680000,119.629997,117.669998,119.580002,98.459755,230666300
2011-10-11,118.870003,120.040001,118.750000,119.699997,98.558556,209088000
2011-10-12,120.599998,122.139999,120.330002,120.750000,99.423126,281544900
2011-10-13,120.040001,120.870003,119.120003,120.510002,99.225487,212538800
2011-10-14,121.910004,122.599998,121.230003,122.570000,100.921646,211397600
2011-10-17,121.989998,122.550003,119.930000,120.230003,98.994942,202311600
2011-10-18,120.139999,123.500000,119.199997,122.580002,100.929893,318857900
2011-10-19,122.379997,123.080002,120.709999,121.129997,99.735977,226601300
2011-10-20,121.430000,122.099998,119.820000,121.660004,100.172386,262075600
2011-10-21,123.089996,124.120003,122.720001,123.970001,102.074387,278999400
2011-10-24,124.169998,125.800003,124.059998,125.489998,103.325928,203215600
2011-10-25,124.889999,124.949997,122.779999,123.050003,101.316887,268596800
2011-10-26,124.349998,124.769997,122.209999,124.300003,102.346092,289053800
2011-10-27,127.629997,129.419998,126.610001,128.630005,105.911324,393220200
2011-10-28,128.000000,128.850006,127.800003,128.600006,105.886650,225906500
2011-10-31,127.160004,128.619995,125.320000,125.500000,103.334167,228146700
2011-11-01,122.029999,123.510002,121.519997,122.000000,100.452339,416565800
2011-11-02,123.830002,124.400002,122.790001,123.989998,102.090858,244717600
2011-11-03,125.269997,126.500000,123.599998,126.250000,103.951706,291174800
2011-11-04,125.230003,125.699997,124.010002,125.480003,103.317719,249401600
2011-11-07,125.389999,126.389999,124.199997,126.260002,103.959938,196617200
2011-11-08,126.919998,128.020004,125.709999,127.879997,105.293793,224426300
2011-11-09,124.889999,125.800003,122.860001,123.160004,101.407471,337982000
2011-11-10,124.790001,124.940002,123.019997,124.320000,102.362587,231866500
2011-11-11,125.830002,126.989998,125.790001,126.660004,104.289291,189924400
2011-11-14,126.190002,127.449997,124.919998,125.459999,103.301231,159258300
2011-11-15,125.169998,126.750000,124.720001,126.080002,103.811707,184709400
2011-11-16,124.809998,126.339996,123.900002,124.080002,102.164963,235782500
2011-11-17,123.849998,124.160004,121.230003,122.110001,100.542908,331219600
2011-11-18,122.500000,122.750000,121.470001,121.980003,100.435867,215580400
2011-11-21,120.199997,120.349998,118.650002,119.660004,98.525604,229611600
2011-11-22,119.400002,120.099998,118.519997,119.190002,98.138634,216494900
2011-11-23,118.070000,119.190002,116.559998,116.559998,95.973145,224329100
2011-11-25,116.379997,117.699997,116.199997,116.339996,95.792000,99557000
2011-11-28,119.540001,120.180000,118.820000,119.709999,98.566795,210686000
2011-11-29,120.050003,121.000000,119.610001,120.050003,98.846748,199241500
2011-11-30,123.489998,125.220001,120.000000,124.989998,102.914253,324439500
2011-12-01,124.849998,125.639999,124.430000,124.970001,102.897774,176954800
2011-12-02,126.120003,126.500000,124.779999,124.860001,102.807198,221109700
2011-12-05,126.839996,127.180000,125.440002,126.220001,103.926971,225263900
2011-12-06,126.209999,127.110001,125.760002,126.260002,103.959938,178842100
2011-12-07,125.839996,127.260002,124.970001,126.730003,104.346924,237802500
2011-12-08,125.900002,126.180000,123.650002,123.949997,102.057938,240862800
2011-12-09,124.510002,126.370003,124.400002,126.050003,103.787010,209111400
2011-12-12,124.949997,124.970001,123.160004,124.209999,102.272003,215826100
2011-12-13,124.860001,125.570000,122.449997,123.050003,101.316887,245159800
2011-12-14,122.559998,123.029999,121.470001,121.739998,100.238274,238618800
2011-12-15,123.029999,123.199997,121.989998,122.180000,100.600548,199109200
2011-12-16,122.230003,122.949997,121.300003,121.589996,100.749695,220481400
2011-12-19,122.059998,122.320000,120.029999,120.290001,99.672531,183903000
2011-12-20,122.180000,124.139999,120.370003,123.930000,102.688599,225418100
2011-12-21,123.930000,124.360001,122.750000,124.169998,102.887474,194230900
2011-12-22,124.629997,125.400002,124.230003,125.269997,103.798950,119465400
2011-12-23,125.669998,126.430000,125.410004,126.389999,104.726974,92187200
2011-12-27,126.169998,126.820000,126.059998,126.489998,104.809830,86075700
2011-12-28,126.510002,126.529999,124.730003,124.830002,103.434364,119107100
2011-12-29,125.239998,126.250000,124.860001,126.120003,104.503250,123507200
2011-12-30,126.019997,126.330002,125.500000,125.500000,103.989502,95599000
2012-01-03,127.760002,128.380005,127.430000,127.500000,105.646721,193697900
2012-01-04,127.199997,127.809998,126.709999,127.699997,105.812447,127186500
2012-01-05,127.010002,128.229996,126.430000,128.039993,106.094162,173895000
2012-01-06,128.199997,128.220001,127.290001,127.709999,105.820747,148050000
2012-01-09,128.000000,128.179993,127.410004,128.020004,106.077606,99530200
2012-01-10,129.389999,129.649994,128.949997,129.130005,106.997353,115282000
2012-01-11,128.729996,129.369995,128.520004,129.199997,107.055344,111540700
2012-01-12,129.570007,129.699997,128.539993,129.509995,107.312218,118983700
2012-01-13,128.639999,129.050003,127.720001,128.839996,106.757050,179836200
2012-01-17,130.080002,130.320007,128.899994,129.339996,107.171379,132209200
2012-01-18,129.309998,130.839996,129.080002,130.770004,108.356262,163395200
2012-01-19,131.220001,131.570007,130.800003,131.460007,108.928001,126328900
2012-01-20,131.240005,131.949997,130.919998,131.949997,109.333992,138230200
2012-01-23,131.509995,132.250000,130.979996,131.610001,109.052269,129295800
2012-01-24,130.800003,131.500000,130.600006,131.460007,108.928001,103083300
2012-01-25,131.259995,132.869995,130.750000,132.559998,109.839462,198613200
2012-01-26,133.149994,133.399994,131.360001,131.880005,109.276009,184880500
2012-01-27,131.240005,132.050003,131.149994,131.820007,109.226295,135259100
2012-01-30,130.509995,131.440002,130.059998,131.369995,108.853401,147311800
2012-01-31,132.020004,132.179993,130.679993,131.320007,108.811996,157212000
2012-02-01,132.289993,133.139999,132.130005,132.470001,109.764862,166234500
2012-02-02,132.729996,133.020004,132.210007,132.679993,109.938881,113090400
2012-02-03,134.000000,134.619995,133.770004,134.539993,111.480072,160598500
2012-02-06,133.979996,134.509995,133.830002,134.449997,111.405502,107694500
2012-02-07,134.169998,135.020004,133.639999,134.789993,111.687218,135528100
2012-02-08,134.860001,135.220001,134.309998,135.190002,112.018692,139361400
2012-02-09,135.410004,135.589996,134.559998,135.360001,112.159523,148602900
2012-02-10,134.160004,134.470001,133.839996,134.360001,111.330910,167907500
2012-02-13,135.320007,135.520004,134.740005,135.360001,112.159523,115841900
2012-02-14,135.000000,135.270004,134.250000,135.190002,112.018692,165329500
2012-02-15,135.630005,135.830002,134.289993,134.559998,111.496666,195195100
2012-02-16,134.570007,136.169998,134.330002,136.050003,112.731270,186567800
2012-02-17,136.520004,136.630005,135.960007,136.410004,113.029564,129869400
2012-02-21,136.729996,137.050003,136.050003,136.470001,113.079308,134042300
2012-02-22,136.259995,136.550003,135.789993,136.029999,112.714684,124455300
2012-02-23,135.960007,136.729996,135.500000,136.630005,113.211853,137704300
2012-02-24,136.929993,137.199997,136.630005,136.929993,113.460411,105539100
2012-02-27,136.020004,137.529999,135.800003,137.160004,113.650993,145728900
2012-02-28,137.199997,137.720001,136.929993,137.559998,113.982460,129355900
2012-02-29,137.759995,138.190002,136.539993,137.020004,113.535019,185934700
2012-03-01,137.309998,137.990005,136.929993,137.729996,114.123306,145023500
2012-03-02,137.639999,137.820007,137.000000,137.309998,113.775307,120638300
2012-03-05,137.100006,137.199997,136.279999,136.750000,113.311295,140765000
2012-03-06,135.350006,135.429993,134.360001,134.750000,111.654076,202129900
2012-03-07,135.059998,135.910004,134.929993,135.690002,112.432983,143692200
2012-03-08,136.520004,137.320007,136.240005,137.039993,113.551590,116968900
2012-03-09,137.300003,137.929993,137.130005,137.570007,113.990753,122836800
2012-03-12,137.550003,137.759995,137.089996,137.580002,113.999023,104003500
2012-03-13,138.320007,140.130005,138.089996,140.059998,116.053932,184090500
2012-03-14,140.100006,140.449997,139.479996,139.910004,115.929703,145163600
2012-03-15,140.119995,140.779999,139.759995,140.720001,116.600845,165118500
2012-03-16,140.360001,140.479996,140.000000,140.300003,116.762314,152893500
2012-03-19,140.210007,141.279999,140.110001,140.850006,117.220016,125291100
2012-03-20,140.050003,140.610001,139.639999,140.440002,116.878830,121729700
2012-03-21,140.520004,140.649994,139.919998,140.210007,116.687416,122388400
2012-03-22,139.179993,139.550003,138.740005,139.199997,115.846863,135216700
2012-03-23,139.320007,139.809998,138.550003,139.649994,116.221306,120521000
2012-03-26,140.649994,141.610001,140.600006,141.610001,117.852501,120164000
2012-03-27,141.740005,141.830002,141.080002,141.169998,117.486343,119868500
2012-03-28,141.100006,141.320007,139.639999,140.470001,116.903778,148562100
2012-03-29,139.639999,140.490005,139.089996,140.229996,116.704041,164963700
2012-03-30,140.919998,141.050003,140.050003,140.809998,117.186707,135486800
2012-04-02,140.639999,142.210007,140.360001,141.839996,118.043922,151741100
2012-04-03,141.639999,141.880005,140.429993,141.259995,117.561226,155806700
2012-04-04,140.220001,140.339996,139.339996,139.860001,116.396118,146896000
2012-04-05,139.380005,140.199997,139.259995,139.789993,116.337875,137439400
2012-04-09,138.029999,139.839996,137.839996,138.220001,115.031265,127555900
2012-04-10,137.949997,138.339996,135.759995,135.899994,113.100471,235360300
2012-04-11,137.289993,137.539993,136.750000,137.000000,114.015923,154133000
2012-04-12,137.130005,138.899994,137.029999,138.789993,115.505638,154321500
2012-04-13,138.470001,138.820007,137.009995,137.139999,114.132439,169246700
2012-04-16,137.839996,138.039993,136.580002,137.050003,114.057526,147825300
2012-04-17,137.839996,139.360001,137.699997,139.080002,115.746948,147877600
2012-04-18,138.460007,139.080002,138.380005,138.610001,115.355789,123884200
2012-04-19,138.630005,139.149994,137.070007,137.720001,114.615158,198666700
2012-04-20,138.330002,138.830002,137.869995,137.949997,114.806572,143199600
2012-04-23,136.539993,136.910004,135.940002,136.789993,113.841179,171844900
2012-04-24,136.910004,137.660004,136.800003,137.309998,114.273918,137484200
2012-04-25,138.649994,139.250000,138.529999,139.190002,115.838509,150252200
2012-04-26,138.889999,140.320007,138.809998,140.160004,116.645790,136291600
2012-04-27,140.580002,140.789993,139.800003,140.389999,116.837166,130725000
2012-04-30,140.110001,140.210007,139.490005,139.869995,116.404411,115092200
2012-05-01,139.789993,141.660004,139.630005,140.740005,117.128448,138832200
2012-05-02,139.919998,140.460007,139.460007,140.320007,116.778961,121081000
2012-05-03,140.339996,140.449997,138.990005,139.250000,115.888443,143759700
2012-05-04,138.520004,139.300003,136.919998,137.000000,114.015923,193927300
2012-05-07,136.509995,137.559998,136.460007,137.100006,114.099152,127765900
2012-05-08,136.279999,136.770004,134.919998,136.550003,113.641434,213377700
2012-05-09,135.100006,136.610001,134.490005,135.740005,112.967323,220752500
2012-05-10,136.679993,136.850006,135.710007,136.020004,113.200348,150600000
2012-05-11,135.169998,136.869995,135.110001,135.610001,112.859116,153032400
2012-05-14,134.309998,135.610001,133.910004,134.110001,111.610786,163910000
2012-05-15,134.020004,134.809998,133.130005,133.339996,110.969955,207629300
2012-05-16,133.940002,134.550003,132.800003,132.830002,110.545532,207265500
2012-05-17,132.860001,133.020004,130.789993,130.860001,108.906013,247992900
2012-05-18,131.369995,131.600006,129.550003,129.740005,107.973938,319615900
2012-05-21,130.160004,132.020004,129.949997,131.970001,109.829819,177861100
2012-05-22,132.309998,133.229996,131.339996,132.199997,110.021217,197531200
2012-05-23,131.250000,132.460007,129.990005,132.270004,110.079460,204958400
2012-05-24,132.630005,132.839996,131.419998,132.529999,110.295822,167357600
2012-05-25,132.479996,132.850006,131.779999,132.100006,109.937973,135465600
2012-05-29,133.160004,133.929993,131.169998,133.699997,111.269547,152883500
2012-05-30,132.559998,133.690002,131.490005,131.759995,109.655014,162370400
2012-05-31,131.710007,132.449997,130.339996,131.470001,109.413689,196186000
2012-06-01,129.410004,131.500000,128.160004,128.160004,106.658989,253240900
2012-06-04,128.389999,128.740005,127.139999,128.100006,106.609047,202545800
2012-06-05,127.849998,129.259995,127.779999,129.070007,107.416328,164149400
2012-06-06,129.970001,132.029999,129.929993,131.970001,109.829819,184202800
2012-06-07,133.470001,133.529999,131.779999,132.050003,109.896362,184772700
2012-06-08,131.710007,133.130005,131.289993,133.100006,110.770233,143915400
2012-06-11,134.169998,134.250000,131.279999,131.410004,109.363731,169756100
2012-06-12,131.789993,133.009995,131.160004,132.919998,110.620422,181931800
2012-06-13,132.529999,133.360001,131.619995,132.070007,109.913055,172223900
2012-06-14,132.339996,134.000000,131.979996,133.470001,111.078163,230615500
2012-06-15,133.380005,134.259995,133.100006,134.139999,112.214165,169444500
2012-06-18,133.580002,134.729996,133.279999,134.399994,112.431679,131360900
2012-06-19,135.080002,136.250000,134.369995,135.699997,113.519180,137382600
2012-06-20,135.710007,136.100006,134.270004,135.479996,113.335129,206451800
2012-06-21,135.639999,135.779999,132.330002,132.440002,110.792023,205272200
2012-06-22,133.130005,133.710007,132.619995,133.460007,111.645332,130029200
2012-06-25,132.050003,132.100006,130.850006,131.320007,109.855133,146375700
2012-06-26,131.699997,132.380005,130.929993,131.979996,110.407227,141634000
2012-06-27,132.419998,133.429993,131.970001,133.169998,111.402718,108088000
2012-06-28,132.289993,132.990005,131.279999,132.789993,111.084831,169242100
2012-06-29,135.199997,136.270004,134.850006,136.100006,113.853821,212250900
2012-07-02,136.479996,136.649994,135.520004,136.509995,114.196754,129524500
2012-07-03,136.479996,137.509995,136.339996,137.410004,114.949684,80450000
2012-07-05,136.899994,137.800003,136.289993,136.789993,114.431030,126177500
2012-07-06,135.470001,135.770004,134.850006,135.490005,113.343521,151192100
2012-07-09,135.380005,135.570007,134.699997,135.320007,113.201347,103780500
2012-07-10,136.009995,136.229996,133.679993,134.139999,112.214165,167884800
2012-07-11,134.210007,134.600006,133.380005,134.160004,112.230896,141733400
2012-07-12,133.380005,134.229996,132.600006,133.509995,111.687141,143583200
2012-07-13,133.860001,135.889999,133.839996,135.750000,113.560982,129642600
2012-07-16,135.440002,135.830002,134.899994,135.429993,113.293327,97525200
2012-07-17,135.970001,136.639999,134.550003,136.360001,114.071312,138860300
2012-07-18,136.039993,137.639999,135.960007,137.369995,114.916183,113349700
2012-07-19,137.649994,138.179993,137.210007,137.729996,115.217354,129847300
2012-07-20,136.949997,137.160004,136.320007,136.470001,114.163353,142904500
2012-07-23,134.470001,136.380005,133.839996,135.089996,113.008911,145210900
2012-07-24,135.190002,135.250000,133.029999,133.929993,112.038490,173301200
2012-07-25,134.210007,134.559998,133.250000,133.960007,112.063614,129122300
2012-07-26,135.889999,136.460007,135.259995,136.169998,113.912354,156526500
2012-07-27,136.889999,139.070007,136.139999,138.679993,116.012077,236768900
2012-07-30,138.520004,139.339996,138.270004,138.679993,116.012077,106782000
2012-07-31,138.490005,138.869995,137.710007,137.710007,115.200623,120575900
2012-08-01,138.699997,138.729996,137.399994,137.589996,115.100250,138293800
2012-08-02,136.550003,137.570007,135.580002,136.639999,114.305527,199556600
2012-08-03,138.559998,139.639999,136.679993,139.350006,116.572548,157825000
2012-08-06,139.720001,140.169998,139.559998,139.619995,116.798431,86326200
2012-08-07,140.179993,140.919998,140.029999,140.320007,117.384041,109545100
2012-08-08,139.850006,140.649994,139.809998,140.490005,117.526237,89754700
2012-08-09,140.289993,140.889999,140.149994,140.610001,117.626595,90291700
2012-08-10,140.039993,140.889999,139.809998,140.839996,117.819038,99792700
2012-08-13,140.600006,140.839996,140.039993,140.770004,117.760490,79426900
2012-08-14,141.289993,141.380005,140.369995,140.789993,117.777168,102379400
2012-08-15,140.639999,141.190002,140.550003,140.949997,117.911064,71085900
2012-08-16,141.149994,142.160004,140.800003,141.990005,118.781090,112014200
2012-08-17,142.229996,142.300003,141.860001,142.179993,118.939995,90813700
2012-08-20,141.979996,142.220001,141.589996,142.190002,118.948387,78255700
2012-08-21,142.539993,143.089996,141.449997,141.759995,118.588646,105581100
2012-08-22,141.399994,142.050003,141.070007,141.820007,118.638863,133243500
2012-08-23,141.470001,141.479996,140.440002,140.660004,117.668442,111466400
2012-08-24,140.309998,141.830002,140.220001,141.509995,118.379501,99481200
2012-08-27,141.889999,142.080002,141.339996,141.539993,118.404610,68785900
2012-08-28,141.179993,141.839996,140.970001,141.399994,118.287483,75689600
2012-08-29,141.520004,141.889999,141.119995,141.509995,118.379501,65421300
2012-08-30,140.899994,140.940002,140.190002,140.490005,117.526237,96589900
2012-08-31,141.289993,141.820007,140.360001,141.160004,118.086700,151970400
2012-09-04,141.039993,141.460007,140.130005,141.029999,117.977966,120226200
2012-09-05,141.089996,141.470001,140.630005,140.910004,117.877625,100660300
2012-09-06,141.759995,143.779999,141.750000,143.770004,120.270119,158272500
2012-09-07,144.009995,144.389999,143.880005,144.330002,120.738525,107272100
2012-09-10,144.190002,144.440002,143.460007,143.509995,120.052582,86458500
2012-09-11,143.600006,144.369995,143.559998,143.910004,120.387230,88760000
2012-09-12,144.389999,144.550003,143.899994,144.389999,120.788773,87640900
2012-09-13,144.369995,147.039993,143.990005,146.589996,122.629181,225470200
2012-09-14,146.880005,148.110001,146.759995,147.240005,123.172928,169777000
2012-09-17,146.940002,147.190002,146.369995,146.740005,122.754616,119427800
2012-09-18,146.490005,146.809998,146.250000,146.619995,122.654259,98326600
2012-09-19,146.789993,147.169998,146.410004,146.699997,122.721176,128318300
2012-09-20,146.029999,146.789993,145.630005,146.710007,122.729530,154009800
2012-09-21,146.639999,146.669998,145.809998,145.869995,122.678230,108737500
2012-09-24,145.149994,145.979996,145.039993,145.649994,122.493271,95682000
2012-09-25,145.960007,146.240005,144.059998,144.100006,121.189674,133165200
2012-09-26,144.070007,144.110001,142.949997,143.289993,120.508423,146502200
2012-09-27,143.889999,144.970001,143.509995,144.639999,121.643829,111830300
2012-09-28,144.089996,144.559998,143.460007,143.970001,121.080338,150696100
2012-10-01,144.520004,145.690002,144.009995,144.350006,121.399940,135911200
2012-10-02,144.919998,145.149994,143.830002,144.500000,121.526047,113422200
2012-10-03,144.889999,145.429993,144.130005,145.089996,122.022270,121283100
2012-10-04,145.639999,146.339996,145.440002,146.130005,122.896896,124311600
2012-10-05,146.910004,147.160004,145.699997,146.139999,122.905327,124842100
2012-10-08,145.600006,146.119995,145.309998,145.639999,122.484833,78415400
2012-10-09,145.529999,145.649994,144.149994,144.199997,121.273766,148872900
2012-10-10,144.179993,144.320007,143.089996,143.279999,120.500046,124247500
2012-10-11,144.279999,144.490005,143.330002,143.360001,120.567337,123601500
2012-10-12,143.460007,143.949997,142.580002,142.889999,120.172012,124181900
2012-10-15,143.229996,144.229996,142.770004,144.080002,121.172829,107689100
2012-10-16,144.759995,145.639999,144.660004,145.539993,122.400726,108815500
2012-10-17,145.639999,146.320007,145.419998,146.199997,122.955772,128834100
2012-10-18,145.820007,146.520004,145.330002,145.820007,122.636223,148108500
2012-10-19,145.550003,145.559998,143.050003,143.389999,120.592522,185645200
2012-10-22,143.149994,143.669998,142.279999,143.410004,120.609322,125578600
2012-10-23,141.860001,142.059998,140.830002,141.419998,118.935791,192056300
2012-10-24,141.929993,142.100006,140.800003,141.020004,118.599342,120179400
2012-10-25,142.020004,142.279999,140.570007,141.429993,118.944176,134457400
2012-10-26,141.300003,141.839996,140.389999,141.350006,118.876877,146023500
2012-10-31,141.850006,142.029999,140.679993,141.350006,118.876877,103438500
2012-11-01,141.649994,143.009995,141.520004,142.830002,120.121574,100995600
2012-11-02,143.679993,143.720001,141.410004,141.559998,119.053490,137702200
2012-11-05,141.350006,142.169998,140.929993,141.850006,119.297371,98378500
2012-11-06,142.279999,143.520004,142.130005,142.960007,120.230896,107068100
2012-11-07,141.660004,141.679993,139.059998,139.720001,117.506042,264304500
2012-11-08,139.699997,140.410004,137.929993,138.039993,116.093140,181517300
2012-11-09,137.619995,139.440002,137.550003,138.160004,116.194069,201055300
2012-11-12,138.589996,138.809998,137.960007,138.270004,116.286583,97677500
2012-11-13,137.539993,139.250000,137.360001,137.789993,115.882881,123018300
2012-11-14,138.210007,138.429993,135.619995,135.929993,114.318611,191505000
2012-11-15,135.979996,136.490005,135.179993,135.699997,114.125168,178128400
2012-11-16,135.899994,136.639999,134.699997,136.369995,114.688637,239483900
2012-11-19,137.899994,139.149994,136.410004,139.130005,117.009819,151495800
2012-11-20,138.910004,139.419998,138.080002,139.190002,117.060295,119807400
2012-11-21,139.309998,139.570007,139.029999,139.449997,117.278954,81710800
2012-11-23,140.130005,141.399994,140.039993,141.350006,118.876877,65409200
2012-11-26,140.649994,141.360001,140.190002,141.050003,118.624573,100124400
2012-11-27,140.910004,141.389999,140.240005,140.330002,118.019028,128646200
2012-11-28,139.759995,141.539993,139.000000,141.460007,118.969398,177086500
2012-11-29,141.990005,142.509995,141.369995,142.119995,119.524452,151085900
2012-11-30,142.139999,142.419998,141.660004,142.149994,119.549683,136568300
2012-12-03,142.800003,142.919998,141.339996,141.449997,118.960999,124656300
2012-12-04,141.440002,141.869995,140.869995,141.250000,118.792786,127512200
2012-12-05,141.369995,142.160004,140.369995,141.500000,119.003036,147300500
2012-12-06,141.369995,142.039993,141.160004,141.979996,119.406693,103220600
2012-12-07,142.529999,142.690002,141.669998,142.410004,119.768349,108726400
2012-12-10,142.210007,142.809998,142.149994,142.470001,119.818794,98840700
2012-12-11,143.059998,144.110001,142.990005,143.440002,120.634628,152570400
2012-12-12,144.000000,144.550003,143.309998,143.509995,120.693443,145880100
2012-12-13,143.419998,143.830002,142.270004,142.630005,119.953384,135715000
2012-12-14,142.320007,142.580002,141.880005,142.100006,119.507675,137701700
2012-12-17,142.470001,143.850006,142.429993,143.770004,120.912140,143238200
2012-12-18,144.000000,145.500000,143.789993,145.369995,122.257744,177762800
2012-12-19,145.529999,145.580002,144.240005,144.289993,121.349449,150895400
2012-12-20,144.380005,145.139999,143.979996,145.119995,122.047485,168487000
2012-12-21,142.169998,144.089996,141.940002,142.789993,120.939644,245883800
2012-12-24,142.479996,142.559998,142.190002,142.350006,120.566948,53874600
2012-12-26,142.639999,142.710007,141.350006,141.750000,120.058815,106947700
2012-12-27,141.789993,142.080002,139.919998,141.559998,119.897873,167920600
2012-12-28,140.639999,141.419998,139.869995,140.029999,118.602036,148806700
2012-12-31,139.660004,142.559998,139.539993,142.410004,120.617813,243935200
2013-01-02,145.110001,146.149994,144.729996,146.059998,123.709267,192059000
2013-01-03,145.990005,146.369995,145.339996,145.729996,123.429764,144761800
2013-01-04,145.970001,146.610001,145.669998,146.369995,123.971840,116817700
2013-01-07,145.850006,146.110001,145.429993,145.970001,123.633018,110002500
2013-01-08,145.710007,145.910004,144.979996,145.550003,123.277313,121265100
2013-01-09,145.869995,146.320007,145.639999,145.919998,123.590668,90745600
2013-01-10,146.729996,147.089996,145.970001,147.080002,124.573158,130735400
2013-01-11,147.039993,147.149994,146.610001,147.070007,124.564682,113917300
2013-01-14,146.889999,147.070007,146.429993,146.970001,124.480026,89567200
2013-01-15,146.289993,147.210007,146.199997,147.070007,124.564682,93172600
2013-01-16,146.770004,147.279999,146.610001,147.050003,124.547775,104849500
2013-01-17,147.699997,148.419998,147.149994,148.000000,125.352356,133833500
2013-01-18,147.970001,148.490005,147.429993,148.330002,125.631912,169906000
2013-01-22,148.330002,149.130005,147.979996,149.130005,126.309494,111797300
2013-01-23,149.130005,149.500000,148.860001,149.369995,126.512726,104596100
2013-01-24,149.149994,150.139999,149.009995,149.410004,126.546623,146426400
